filename,width,height,class,xmin,ymin,xmax,ymax
000000007818.jpg,640,427,fork,121.66,304.87,168.73,332.74
000000007818.jpg,640,427,chair,8.11,260.28,115.03,309.97999999999996
000000007818.jpg,640,427,knife,461.1,314.39,640.0,357.59999999999997
000000007818.jpg,640,427,knife,210.68,265.43,283.17,274.47
000000007818.jpg,640,427,chair,615.85,273.83,640.0,318.28999999999996
000000007888.jpg,638,640,clock,184.09,250.25,302.02,417.08000000000004
000000007888.jpg,638,640,clock,319.08,242.77,470.13,403.43
000000007977.jpg,429,640,person,104.36,144.98,262.76,420.64
000000007977.jpg,429,640,skateboard,199.57,346.23,267.72,426.74
000000007977.jpg,429,640,person,66.51,210.49,74.44,224.08
000000007977.jpg,429,640,person,42.75,210.38,50.21,224.46
000000007977.jpg,429,640,person,38.62,213.35,43.099999999999994,223.82
000000007977.jpg,429,640,person,80.2,208.0,87.29,224.77
000000007991.jpg,640,359,knife,0.81,157.31,147.63,257.35
000000007991.jpg,640,359,carrot,170.63,70.11,480.64,339.57
000000007991.jpg,640,359,knife,6.53,115.63,151.06,159.45
000000008021.jpg,640,480,tie,318.36,198.43,340.32,299.01
000000008021.jpg,640,480,person,3.24,255.14,309.19,478.91999999999996
000000008021.jpg,640,480,person,435.33,285.21,640.0,480.0
000000008021.jpg,640,480,person,244.3,101.17,441.26,368.07
000000008021.jpg,640,480,bottle,443.84,367.93,451.79999999999995,386.05
000000008021.jpg,640,480,bottle,436.56,368.91,444.51,385.75
000000008021.jpg,640,480,bottle,431.83,369.24,437.38,386.13
000000008211.jpg,640,459,motorcycle,141.29,161.45,252.05,310.92999999999995
000000008211.jpg,640,459,chair,322.48,250.87,377.59000000000003,344.8
000000008211.jpg,640,459,chair,412.09,282.5,448.90999999999997,340.63
000000008211.jpg,640,459,person,411.89,181.48,478.95,345.34000000000003
000000008211.jpg,640,459,person,325.94,203.2,410.52,353.78999999999996
000000008211.jpg,640,459,bicycle,308.3,190.03,354.42,257.65
000000008277.jpg,612,612,fork,386.96,83.7,612.0,393.82
000000008277.jpg,612,612,bowl,19.25,34.38,464.84,361.18
000000008277.jpg,612,612,bowl,0.0,70.89,612.0,612.0
000000008277.jpg,612,612,broccoli,270.93,181.54,363.07,257.18
000000008277.jpg,612,612,broccoli,121.1,158.66,217.97,242.95999999999998
000000008277.jpg,612,612,broccoli,209.0,162.79,278.65,270.82
000000008277.jpg,612,612,broccoli,268.18,119.65,320.44,173.29000000000002
000000008277.jpg,612,612,broccoli,360.06,211.07,385.91,264.8
000000008277.jpg,612,612,broccoli,194.76,254.29,270.24,316.45
000000008277.jpg,612,612,broccoli,202.82,82.63,282.5,167.57999999999998
000000008277.jpg,612,612,broccoli,290.91,98.42,353.32000000000005,169.09
000000008277.jpg,612,612,broccoli,257.87,226.79,345.51,297.66999999999996
000000008277.jpg,612,612,broccoli,278.18,149.31,379.89,217.81
000000008532.jpg,640,426,tie,418.34,370.48,498.76,426.0
000000008532.jpg,640,426,person,155.89,9.59,640.0,426.0
000000008629.jpg,640,640,fork,592.86,284.93,621.88,338.22
000000008629.jpg,640,640,pizza,435.78,430.02,605.48,579.6
000000008629.jpg,640,640,pizza,429.5,231.17,621.91,395.34
000000008629.jpg,640,640,pizza,231.55,434.34,424.27,625.62
000000008629.jpg,640,640,pizza,44.58,425.71,182.64999999999998,602.61
000000008629.jpg,640,640,pizza,21.08,13.55,414.12,344.85
000000008629.jpg,640,640,pizza,430.47,20.18,621.6700000000001,189.06
000000008690.jpg,640,480,person,136.7,18.6,351.52,396.84000000000003
000000008690.jpg,640,480,person,285.84,73.35,516.67,396.93999999999994
000000008690.jpg,640,480,person,74.25,10.38,175.94,302.01
000000008690.jpg,640,480,person,379.69,390.29,637.48,474.43
000000008690.jpg,640,480,sheep,52.5,309.38,640.0,480.0
000000008762.jpg,640,427,traffic light,58.07,85.64,79.31,146.99
000000008762.jpg,640,427,traffic light,163.15,106.16,186.25,144.87
000000008762.jpg,640,427,traffic light,504.08,230.61,517.93,241.98000000000002
000000008762.jpg,640,427,traffic light,495.15,178.41,515.26,220.34
000000008762.jpg,640,427,car,109.05,285.07,122.34,292.29
000000008762.jpg,640,427,car,0.0,279.61,27.83,302.90000000000003
000000008762.jpg,640,427,traffic light,484.99,229.2,494.28000000000003,245.83999999999997
000000008844.jpg,640,426,person,356.43,58.23,581.34,277.42
000000008844.jpg,640,426,banana,534.18,242.04,563.8499999999999,321.49
000000008844.jpg,640,426,banana,543.65,259.19,637.72,392.8
000000008844.jpg,640,426,banana,0.0,116.15,387.79,417.02
000000008844.jpg,640,426,banana,370.87,243.57,543.28,383.9
000000008844.jpg,640,426,person,340.56,186.5,368.51,248.2
000000008844.jpg,640,426,person,292.79,184.36,335.39000000000004,228.79000000000002
000000008899.jpg,640,539,fire hydrant,140.66,398.37,180.57,493.85
000000008899.jpg,640,539,bicycle,23.63,346.08,73.48,450.09
000000009378.jpg,600,400,person,66.82,44.92,473.14,393.45
000000009378.jpg,600,400,person,307.83,331.36,394.2,392.64
000000009378.jpg,600,400,person,425.04,336.99,480.37,389.51
000000009378.jpg,600,400,person,525.84,295.73,587.87,374.83000000000004
000000009378.jpg,600,400,frisbee,190.5,217.24,359.66999999999996,258.16
000000009378.jpg,600,400,person,31.46,363.15,60.22,390.10999999999996
000000009378.jpg,600,400,person,491.31,321.63,536.78,390.87
000000009378.jpg,600,400,person,522.09,318.63,550.9200000000001,358.15
000000009378.jpg,600,400,person,10.33,361.07,34.93,391.78
000000009378.jpg,600,400,person,421.38,350.46,441.68,389.53
000000009400.jpg,640,480,person,145.48,95.59,281.92999999999995,267.46000000000004
000000009400.jpg,640,480,person,312.11,81.92,460.63,278.87
000000009400.jpg,640,480,person,447.9,89.27,640.0,365.39
000000009400.jpg,640,480,laptop,265.58,230.03,491.78999999999996,480.0
000000009400.jpg,640,480,laptop,328.91,219.58,500.36,330.74
000000009400.jpg,640,480,laptop,85.86,211.13,215.07,281.1
000000009400.jpg,640,480,laptop,0.92,173.05,263.19,473.2
000000009400.jpg,640,480,mouse,460.09,354.85,542.3,383.08000000000004
000000009400.jpg,640,480,keyboard,458.43,362.43,587.87,472.45
000000009400.jpg,640,480,person,563.75,47.94,613.85,123.61
000000009400.jpg,640,480,person,2.16,95.43,104.63,192.51
000000009400.jpg,640,480,person,523.0,410.09,640.0,475.16999999999996
000000009400.jpg,640,480,person,367.18,59.06,402.8,87.87
000000009400.jpg,640,480,person,276.76,60.68,366.46999999999997,198.85
000000009400.jpg,640,480,cup,32.75,256.44,76.78,319.51
000000009400.jpg,640,480,laptop,444.38,105.74,480.58,158.72
000000009400.jpg,640,480,keyboard,318.4,362.33,428.67999999999995,461.76
000000009400.jpg,640,480,keyboard,403.11,283.11,471.37,320.71000000000004
000000009400.jpg,640,480,keyboard,1.08,279.37,31.28,307.42
000000009400.jpg,640,480,cup,250.65,417.12,314.52,480.0
000000009400.jpg,640,480,cup,251.59,380.35,328.25,476.48
000000009400.jpg,640,480,cup,356.25,281.88,405.0,363.13
000000009400.jpg,640,480,keyboard,189.52,253.97,209.94,268.31
000000009400.jpg,640,480,person,457.98,68.75,536.35,222.15
000000009448.jpg,551,640,umbrella,1.44,1.0,549.3900000000001,392.19
000000009448.jpg,551,640,person,128.0,101.4,382.34000000000003,631.6899999999999
000000009483.jpg,640,480,tv,458.8,210.25,578.99,349.49
000000009483.jpg,640,480,person,36.44,62.46,177.14,480.0
000000009483.jpg,640,480,mouse,375.93,361.89,409.74,380.66999999999996
000000009483.jpg,640,480,keyboard,306.5,317.58,422.58,361.21
000000009483.jpg,640,480,tv,250.87,275.16,280.4,295.47
000000009483.jpg,640,480,tv,217.89,269.87,245.04999999999998,287.82
000000009590.jpg,640,427,bottle,427.09,227.73,450.59,276.53
000000009590.jpg,640,427,clock,178.75,97.83,199.26,123.82
000000009590.jpg,640,427,dining table,179.13,253.68,640.0,417.32
000000009590.jpg,640,427,person,136.36,155.51,231.19,293.63
000000009590.jpg,640,427,person,259.08,177.52,323.37,253.32
000000009590.jpg,640,427,person,0.0,52.78,237.01,427.0
000000009590.jpg,640,427,cup,347.22,270.92,385.8,310.33000000000004
000000009590.jpg,640,427,cup,522.83,237.5,582.25,291.96
000000009590.jpg,640,427,spoon,363.08,298.61,415.56,310.78000000000003
000000009590.jpg,640,427,spoon,534.34,368.1,591.4000000000001,427.0
000000009590.jpg,640,427,bowl,424.12,276.06,472.1,305.8
000000009590.jpg,640,427,bowl,338.44,256.58,404.85,272.84
000000009590.jpg,640,427,bowl,287.61,273.78,323.91,293.85999999999996
000000009590.jpg,640,427,bowl,242.88,258.09,267.88,272.89
000000009590.jpg,640,427,bowl,384.0,272.29,419.51,300.79
000000009590.jpg,640,427,person,371.56,168.77,457.85,266.48
000000009590.jpg,640,427,cup,541.22,214.58,567.71,236.54000000000002
000000009590.jpg,640,427,cup,466.61,262.74,491.82,300.08000000000004
000000009590.jpg,640,427,cup,184.6,280.03,207.75,306.47999999999996
000000009590.jpg,640,427,bowl,416.23,256.61,430.28000000000003,273.85
000000009590.jpg,640,427,chair,130.64,235.68,143.66,268.55
000000009590.jpg,640,427,person,243.18,348.22,363.06,421.29
000000009590.jpg,640,427,cup,423.4,275.03,471.65999999999997,305.88
000000009590.jpg,640,427,cup,325.2,251.15,346.2,265.96
000000009590.jpg,640,427,cup,478.52,258.83,522.6,278.81
000000009590.jpg,640,427,cup,251.46,250.11,276.05,270.15000000000003
000000009590.jpg,640,427,spoon,551.62,301.21,580.3100000000001,311.28999999999996
000000009590.jpg,640,427,person,513.4,109.93,640.0,286.62
000000009590.jpg,640,427,cup,301.72,234.31,327.83000000000004,264.01
000000009769.jpg,640,480,person,139.51,200.68,183.29,274.57
000000009769.jpg,640,480,fire hydrant,551.71,258.81,563.3000000000001,279.51
000000009769.jpg,640,480,person,310.94,203.5,350.52,241.87
000000009769.jpg,640,480,person,252.29,200.35,300.5,235.57999999999998
000000009769.jpg,640,480,truck,84.55,187.85,463.83,376.73
000000009772.jpg,550,640,tv,426.66,91.19,516.54,186.75
000000009772.jpg,550,640,person,275.58,230.99,333.21,356.41
000000009772.jpg,550,640,sink,322.91,378.26,408.41,397.32
000000009772.jpg,550,640,sink,173.64,379.73,255.38,396.15000000000003
000000009891.jpg,640,480,tie,107.52,137.49,124.25,188.29000000000002
000000009891.jpg,640,480,car,284.76,79.89,640.0,299.94
000000009891.jpg,640,480,person,206.64,92.56,357.30999999999995,416.5
000000009891.jpg,640,480,person,76.24,105.34,202.95,286.82
000000009891.jpg,640,480,person,305.95,112.73,354.81,155.37
000000009891.jpg,640,480,person,438.24,119.43,476.03000000000003,153.20000000000002
000000009891.jpg,640,480,suitcase,174.74,244.85,310.65,405.57
000000009891.jpg,640,480,car,198.58,129.69,239.41000000000003,188.88
000000009891.jpg,640,480,car,158.79,134.21,208.99,169.45000000000002
000000009891.jpg,640,480,backpack,411.1,292.63,491.85,382.77
000000009891.jpg,640,480,suitcase,414.93,243.83,492.57,349.11
000000009891.jpg,640,480,backpack,339.77,286.02,397.40999999999997,313.19
000000009891.jpg,640,480,car,230.9,152.26,243.82,198.93
000000009914.jpg,640,480,bowl,2.16,154.25,199.54999999999998,358.11
000000009914.jpg,640,480,bowl,132.51,0.83,257.05,62.03
000000009914.jpg,640,480,knife,434.8,300.22,592.1600000000001,480.0
000000009914.jpg,640,480,sandwich,153.17,188.76,492.05999999999995,480.0
000000009914.jpg,640,480,sandwich,528.54,162.95,637.48,471.44
000000009914.jpg,640,480,dining table,431.46,0.0,640.0,199.55
000000009914.jpg,640,480,hot dog,518.75,185.63,640.0,464.38
000000010092.jpg,640,426,bed,93.61,187.21,439.37,376.33000000000004
000000010092.jpg,640,426,chair,579.62,389.47,639.72,426.0
000000010092.jpg,640,426,dining table,546.22,263.69,639.79,425.26
000000010092.jpg,640,426,bird,185.01,104.38,213.31,141.28
000000010092.jpg,640,426,chair,538.19,204.74,640.0,406.76
000000010363.jpg,640,361,cat,245.51,108.3,471.64,243.98000000000002
000000010363.jpg,640,361,bottle,147.18,28.8,159.84,66.41
000000010363.jpg,640,361,car,90.83,27.17,640.0,361.0
000000010363.jpg,640,361,bicycle,492.55,0.0,635.9,52.9
000000010583.jpg,612,612,knife,475.22,191.44,612.0,271.23
000000010583.jpg,612,612,dining table,0.0,0.0,612.0,612.0
000000010583.jpg,612,612,sandwich,220.71,64.1,440.34000000000003,209.73999999999998
000000010583.jpg,612,612,sandwich,90.44,135.16,479.35,472.82000000000005
000000010707.jpg,640,480,bottle,212.13,330.28,229.10999999999999,391.30999999999995
000000010707.jpg,640,480,couch,532.58,247.92,640.0,480.0
000000010707.jpg,640,480,couch,0.0,201.56,236.4,427.68
000000010707.jpg,640,480,dining table,100.52,351.32,308.33,474.43
000000010707.jpg,640,480,person,228.16,147.57,397.13,457.52
000000010707.jpg,640,480,person,347.01,187.53,472.45,452.30999999999995
000000010707.jpg,640,480,person,422.83,2.16,600.81,473.53000000000003
000000010707.jpg,640,480,cup,121.92,357.43,148.76,415.67
000000010707.jpg,640,480,remote,429.06,46.77,447.5,113.78
000000010707.jpg,640,480,bottle,162.55,348.69,181.72000000000003,408.65999999999997
000000010707.jpg,640,480,cup,126.09,343.26,151.5,371.88
000000010707.jpg,640,480,laptop,124.1,249.14,201.29,274.38
000000010707.jpg,640,480,remote,233.93,363.86,265.13,395.07
000000010707.jpg,640,480,backpack,74.27,323.47,163.57999999999998,450.16
000000010707.jpg,640,480,remote,193.15,361.75,213.35,380.11
000000010764.jpg,640,424,person,218.53,80.77,483.62,395.60999999999996
000000010764.jpg,640,424,baseball glove,388.9,210.67,483.76,278.02
000000010977.jpg,500,375,toilet,240.55,255.75,300.48,339.56
000000010977.jpg,500,375,sink,343.54,213.86,418.40000000000003,253.47000000000003
000000010995.jpg,640,480,bed,107.38,212.72,640.0,474.73
000000011051.jpg,640,536,tie,195.45,197.97,256.61,424.6
000000011051.jpg,640,536,person,249.33,77.09,634.77,536.0
000000011051.jpg,640,536,person,7.23,2.41,393.87,527.5699999999999
000000011122.jpg,640,480,stop sign,250.39,162.53,329.95,244.48000000000002
000000011149.jpg,500,375,bicycle,198.32,91.17,422.95,272.36
000000011149.jpg,500,375,motorcycle,0.0,68.83,136.82,350.93
000000011149.jpg,500,375,person,0.0,3.8,75.17,121.2
000000011149.jpg,500,375,person,417.13,1.54,500.0,315.87
000000011149.jpg,500,375,bicycle,88.28,58.95,199.26999999999998,230.48000000000002
000000011197.jpg,640,427,bicycle,553.99,162.44,601.94,191.19
000000011197.jpg,640,427,car,400.15,153.67,486.12,194.01999999999998
000000011197.jpg,640,427,car,172.27,143.48,212.47000000000003,167.76
000000011197.jpg,640,427,person,309.74,112.02,362.96000000000004,253.05
000000011197.jpg,640,427,person,17.4,112.97,44.48,186.4
000000011197.jpg,640,427,person,567.91,146.97,590.6999999999999,191.7
000000011197.jpg,640,427,traffic light,179.64,68.75,187.79999999999998,87.43
000000011197.jpg,640,427,traffic light,248.37,19.67,284.82,58.33
000000011197.jpg,640,427,traffic light,219.95,73.24,229.98999999999998,90.47999999999999
000000011197.jpg,640,427,person,302.78,119.19,314.28999999999996,131.03
000000011197.jpg,640,427,traffic light,89.0,95.39,95.05,105.53
000000011197.jpg,640,427,traffic light,42.43,94.26,50.37,109.56
000000011197.jpg,640,427,backpack,4.56,140.84,24.279999999999998,174.29000000000002
000000011197.jpg,640,427,traffic light,558.56,106.89,571.7299999999999,116.73
000000011197.jpg,640,427,backpack,578.63,152.35,595.23,166.85999999999999
000000011197.jpg,640,427,person,300.58,128.81,320.21999999999997,245.56
000000011511.jpg,640,464,person,90.35,38.6,130.06,190.01999999999998
000000011511.jpg,640,464,person,139.53,32.22,189.91,172.46
000000011511.jpg,640,464,person,35.39,44.5,85.61,190.34
000000011511.jpg,640,464,bench,37.71,227.02,315.27,415.56
000000011511.jpg,640,464,handbag,286.74,348.26,398.31,433.76
000000011511.jpg,640,464,handbag,448.82,260.55,516.39,364.13
000000011511.jpg,640,464,motorcycle,483.81,50.53,530.65,100.53
000000011511.jpg,640,464,handbag,24.01,95.45,48.89,149.09
000000011511.jpg,640,464,handbag,90.05,78.75,101.53,104.26
000000011511.jpg,640,464,person,1.27,51.73,62.82,214.29
000000011615.jpg,480,640,truck,289.61,165.63,355.42,203.29
000000011699.jpg,480,640,person,187.39,99.46,432.42999999999995,632.7900000000001
000000011699.jpg,480,640,person,60.54,82.88,223.42,418.74
000000011699.jpg,480,640,person,5.44,240.5,57.379999999999995,308.35
000000011699.jpg,480,640,handbag,257.44,218.61,366.74,483.24
000000011699.jpg,480,640,suitcase,1.44,399.82,279.01,632.81
000000011699.jpg,480,640,handbag,8.63,172.58,128.0,404.13
000000011760.jpg,640,425,zebra,453.65,87.87,605.51,418.31
000000011760.jpg,640,425,zebra,268.9,100.52,388.03,396.24
000000011760.jpg,640,425,zebra,35.26,99.1,215.35999999999999,387.84000000000003
000000011813.jpg,333,500,chair,0.96,332.73,94.58,390.55
000000011813.jpg,333,500,laptop,0.23,386.85,168.70999999999998,467.35
000000012062.jpg,640,427,sheep,130.68,70.4,565.96,279.3
000000012062.jpg,640,427,sheep,0.0,174.53,270.89,422.47
000000012062.jpg,640,427,sheep,344.48,292.66,640.0,418.36
000000012062.jpg,640,427,sports ball,601.58,58.61,640.0,131.86
000000012120.jpg,640,428,sports ball,389.12,200.67,394.37,204.33999999999997
000000012120.jpg,640,428,chair,375.02,19.25,386.07,33.84
000000012120.jpg,640,428,chair,359.85,18.84,371.52000000000004,33.879999999999995
000000012120.jpg,640,428,chair,349.56,7.55,360.59,19.83
000000012120.jpg,640,428,tennis racket,103.32,131.31,127.72,141.95
000000012120.jpg,640,428,person,3.85,235.64,61.56,311.62
000000012120.jpg,640,428,person,89.83,112.51,119.32,178.24
000000012120.jpg,640,428,person,568.44,84.77,586.59,120.24
000000012120.jpg,640,428,person,555.55,90.73,572.12,116.33000000000001
000000012120.jpg,640,428,person,532.99,86.41,559.42,117.16
000000012120.jpg,640,428,person,512.37,76.58,537.4,100.22999999999999
000000012120.jpg,640,428,person,447.6,77.33,468.54,105.38
000000012120.jpg,640,428,person,482.8,92.69,504.55,125.43
000000012120.jpg,640,428,person,518.92,96.31,535.78,115.31
000000012120.jpg,640,428,tennis racket,487.85,220.35,502.66,239.34
000000012120.jpg,640,428,chair,299.74,7.72,312.1,21.21
000000012120.jpg,640,428,chair,375.81,8.64,387.75,22.11
000000012120.jpg,640,428,chair,131.66,27.02,148.56,36.54
000000012120.jpg,640,428,chair,472.25,123.95,480.64,155.15
000000012120.jpg,640,428,person,632.46,103.91,640.0,124.81
000000012120.jpg,640,428,person,496.57,75.94,510.18,102.37
000000012120.jpg,640,428,person,512.36,124.05,531.96,142.16
000000012120.jpg,640,428,person,482.26,208.19,547.05,324.28
000000012120.jpg,640,428,chair,285.19,7.08,297.62,22.67
000000012120.jpg,640,428,person,1.0,0.0,639.0,289.0
000000012280.jpg,480,640,person,143.13,241.34,193.19,369.96000000000004
000000012280.jpg,480,640,suitcase,174.29,313.97,224.19,372.78000000000003
000000012280.jpg,480,640,tv,0.62,126.71,56.809999999999995,191.02999999999997
000000012280.jpg,480,640,person,339.75,250.26,353.98,312.88
000000012280.jpg,480,640,person,307.47,280.65,318.26000000000005,298.19
000000012576.jpg,480,640,tv,418.09,41.59,480.0,124.66
000000012576.jpg,480,640,cup,140.27,200.59,217.17000000000002,345.93
000000012576.jpg,480,640,cup,364.34,209.36,455.82,377.5
000000012576.jpg,480,640,fork,317.07,287.43,480.0,312.0
000000012576.jpg,480,640,knife,392.85,403.35,480.0,493.49
